,Afghanistan,Albania,Algeria,Andorra,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belarus,Belgium,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Canada,Chile,China,Colombia,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Ethiopia,Faroe Islands,Finland,France,Georgia,Germany,Greece,Greenland,Guatemala,Guernsey,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,"Korea, South",Kuwait,Kyrgyzstan,Latvia,Lebanon,Libya,Liechtenstein,Lithuania,Luxembourg,Malaysia,Maldives,Malta,Mexico,Moldova,Monaco,Mongolia,Morocco,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,North Macedonia,Norway,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Romania,Russia,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Syria,Taiwan,Thailand,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Unknown,Uruguay,Uzbekistan,Venezuela,Vietnam,Åland Islands
1982,,,,,,77.85185863777326,,,,,,,,78.41426961243899,,,,80.1015025364362,,81.28806323982067,,,,,78.69547509977185,,,,,,,,,,,,,72.76064783290107,77.9924613814397,,78.09966713002287,,,,,,,,,,,,,77.28944766310752,,,78.40606816755496,,77.20464463449194,79.11728333077116,,,,,,,,,,,,,,,,,,,,,,,79.39848881810403,,,,,,,,,,,,,,,,77.71125589410683,,,,,79.39984840720884,,79.28773159462679,79.09154138967615,,,,,,,,,,79.95582197127112,77.72429903005536,,,,,,
1983,,,,,,85.51034469155067,,,78.41426961243899,,,,,77.66316645147158,,,,,,81.0587763372433,,,,,81.69150759527199,,,,,89.20386513920072,,,,,,,,80.23797385874715,79.42592438599166,,78.73295275189746,,,,,,,,,,,,,84.3527806777449,,,80.52331076743549,,78.23465862384145,,,,,,,,,,,,,,,,,,,,,,,,76.28910125406247,,,,,,,,,,82.30786041595024,,,,,,,,,,,77.57065315044039,,77.89491753263705,78.28173726238612,,,,,,,,,,78.91854856221555,79.16453626916372,,,,,,
1984,,,,,,80.1015025364362,,77.71125589410683,,,,,,77.43148770536541,,,,81.44496646700068,,80.44284213157623,,,,,,,,,,80.62611382159257,,,,,,,,77.0072261581172,79.1883147197471,,76.90611178305771,74.19618730244598,,,,,,,,,,,,,,,80.45880195391545,,78.4590562546486,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.06690709878217,,,,,,77.28944766310752,,,,,,77.9924613814397,,,,,78.24444123033545,,79.74322643412226,76.71581938340825,,,,,,,,,,77.37753139034078,80.06636768360485,,,,78.41426961243899,,
1985,,,,,,,,,74.04873261886156,,,,,78.46671651766975,,,,,,79.25527348212748,,,,,,,,,,79.17111327134614,,,,,,,,,79.19355253125566,,77.74563033879977,76.93794080394144,,,,,,77.28944766310752,,,,,,,,,81.52914245627233,,79.92291181176503,,,,,,,,,,,,,,,,,,,,,,,,76.19605629504647,,,,,,,,,,75.18040650811102,,,,,,,,,,,79.39848881810403,,79.93900622387721,89.59141118305473,,,,,,,,,,78.3503428205344,79.18568778045977,,,,,,
1986,,,,,,78.41426961243899,,79.39848881810403,,,,,,79.08248885342908,,,,79.34127667304084,,78.45560452072152,,,,,,,,,,82.78875934102437,,,,,,,,76.44583120110892,78.41728178638326,,77.46364294428807,79.34890223181324,,,,,79.31102646846571,,,,,,,,,,78.09246807224248,,77.56845929597331,,,,,,,,,,,,,,,,,,,,,,,,78.19207838839431,,,,,,,,,,79.68486404205042,,,,,,,,,,,,,80.8518104947159,74.15015376724985,,,,,,,,,,76.48433847093135,79.2483763293744,,,,,,
1987,,,,,,,,80.66517332159113,,,,,,77.13049672225287,,,,77.87256850718371,,79.41548910717414,,,82.16433249272995,,,,,,79.25788607443761,85.8139750624045,,,,,,,,77.85185863777326,77.71125589410683,,78.61260784980422,77.52378556921825,,,,,79.25788607443761,75.43617821440935,,,,,,,,,79.66764911078255,,78.46853471753909,,,,,,,,,,,,,,,,,,,,,,,,77.85185863777326,,,,81.0866272081756,,,,,,80.64370780011895,75.18040650811102,,,,,,,,,,80.1015025364362,,84.55030935788854,78.67614214343342,,,,,,,,,,76.60598832149569,78.43754896455371,,,,,,
1988,,,,,,81.61561979575606,,77.74684954293113,,,,,,79.96948170483438,,,,77.09369945972949,,79.01366213318008,79.53909156177046,,71.66533791645017,,75.18040650811102,,,,,81.1749085349924,,,,,,,,76.1792522347898,76.30522845744248,,79.01167840320858,77.6409545222736,,,,,77.57065315044039,,,,,,,75.88342022644319,,,79.4131336731315,,78.99414084257259,,,,,,,,,,,,,,,,,77.28944766310752,,,,,,,79.98190149513127,,,,80.18896678362393,,,,,,79.90408441530505,,,,,,,,,,,78.46985886464464,,80.9498746573699,71.42179291495994,,,,,,,,,,78.316491803936,79.6595039194602,,,,,,
1989,,,,,,79.05230987236976,,76.9691339303389,,,,,,77.71604617892454,,78.11666123533809,,80.1962711387596,,79.74107978556839,,,,,,,,,,83.50758933375288,,,,,,,,76.91453536275137,76.00229216690974,,77.75234818250831,76.5141439015746,,,,80.1015025364362,75.03980376444458,,,,83.21464623981916,,,,,,78.38019617114692,,78.41718819243238,,,,,,,,,,,,,,,,,,,,,,,,78.7353910834001,,,,78.63631382281687,,,,,,79.15290175899395,,,,79.49558111750875,,,,,,,78.69547509977185,,80.04772304127503,80.83845218677735,,,,,,,,77.71125589410683,,79.23407345790791,79.68501037006722,,,,,,
1990,,,,,,81.00244345045895,,78.73747539892175,80.01380297913278,,,,,78.3996668174475,,,,75.66872497413398,,82.43723958652416,76.58643394477535,,,,,,,,79.36036629580164,85.09746139998468,,,,,,,,79.37294861365946,78.96607485287898,,78.00247193406574,,,,,,78.48457098427221,,,,80.1015025364362,,,74.75859827711172,,,80.24210528010263,,79.87330334877988,,,,,78.69547509977185,,,,,,,,,,,,81.797892244926,,,,,,,79.50308190774727,,,,78.32334361391271,,,,,,79.17478026445347,78.23993179947372,,78.41426961243899,75.89779108089634,,,,,,,77.16664174385323,,80.58633719535102,77.61885097702371,,,,,,,,,,77.85731760164357,79.50441128159629,,78.69547509977185,,,,
1991,,,,,,80.97421507388286,,78.02152643316289,80.65700592625186,,,70.1187077361194,,77.28910899055505,,,,78.73606121305575,,78.80609150274115,80.80451625476837,,80.45880195391545,,,,,,79.09488391979725,79.7816997500977,,,,,,,,79.09975079872682,80.543511098533,,77.7025482746124,75.74281748277676,,,,,77.04339286169126,81.14485592423345,,,,,,,,,79.33627882974577,,77.34148402356692,,,,,,,,,,,,,,75.60221473911032,,,73.70407769961346,,,,,,,79.56951691765036,,,,78.02431934920668,,,,,,78.01239960369608,,,,,,,,,,,78.48457098427221,,81.30197868716205,78.73107447507525,,,,,,,,,,79.81262335105293,79.54740474790749,,,,,,
1992,,,,,,79.7829909481649,,78.75448535971019,80.00428237408076,,,,,79.17443827926701,,,,76.89600165526906,77.9924613814397,77.56144482396547,79.2578860744376,,77.14884491944109,78.87205631088659,,,,,79.33024617689772,76.58520728665091,,,,,,,,79.58497401420684,78.29883172267515,,78.75716728080965,78.55487235610542,,,,,72.71985849394842,,,78.69547509977185,77.9924613814397,,,,,78.69547509977185,,,78.58051387960603,,,,,,,,,,,,79.53909156177046,,,,,,,,,,,,79.76524167437859,,,,80.27679410723746,,,,,,80.34502166853716,,,78.69547509977185,78.73301405601634,,,,79.11728333077116,,,76.5549763476849,,80.08624187300894,78.50016163121573,,,,,,,,,,77.58939310742299,78.67272152426922,,,,,,
1993,,80.38270802376907,,,,78.05249038388341,,79.06877223071237,76.30522845744248,,,,,,,,,77.94988930647177,78.64860751854972,77.91901294162018,77.9924613814397,,,,,,,,79.14292230429696,79.42421460485636,,,,,78.55487235610543,,,79.9152838694569,78.56171606034056,,77.88640312083827,80.43547163376984,,,,,78.06276275327292,,,,76.88395559398155,,,,,,80.15811010489172,,80.2267597109721,,,,,77.71125589410683,,,,,,,,,79.11728333077116,,,80.42729538644785,,,,,,,78.69437537801446,77.57065315044039,,,81.66904241310728,,,78.83607784343829,79.39848881810403,,77.41381223897486,,73.30910923404764,,77.71527108109102,,,,78.83607784343829,,,76.98012162704137,,79.78761318678731,77.48598202607384,,,,,,,,78.27366686877257,,78.50360919917557,78.39238552711335,,,,,,
1994,,,,,,78.12921758470026,,75.7510147388347,76.15595639379343,,,,,79.01964246178419,,,,76.63534196321508,,79.67406722634763,73.91498181511311,,,,,,,,,79.41918503261255,,,,,,,,79.0565206917036,76.54514301618256,,76.73537416745984,78.51425253371352,,,,,75.88342022644319,78.41426961243899,,,,,,,,80.22874264020331,78.35337754903522,,78.80589424276924,,,,,,,,79.22609631255895,,,,,,,,,78.83733525074648,,,,,,,78.06985111777703,74.05558455877954,,,82.50310026037472,,,,,,79.18130818420059,80.4830432415043,,,78.46113719366114,,,,79.96089979276977,,,76.66996677369734,,79.29406568660855,77.97137997573562,,,,,79.89059842093656,,,,,78.73677533434797,77.84982093131553,,76.44583120110892,,80.95188421045808,,
1995,,,,,,78.86039073088881,,76.60434624329278,78.90000220894977,,,,77.17804164857996,79.40273657279357,,,,76.4382262201499,77.00824217577465,76.04556719011245,71.66533791645017,,,,,,,,76.70861067315136,78.26440251241775,,,,,,,,78.56043006844291,77.42436736922768,,77.15700553693065,79.98788094957847,,,74.05558455877954,,78.41426961243899,,,,,,,79.64739842021041,,79.82029704910333,78.42822979454068,,77.01904100123556,,,,,,,,76.51613257294214,,,,77.28944766310752,,,,,78.41469133390636,,,,,,,79.3707654818572,78.83607784343829,,,80.0163672263611,,,,,,79.19929503490235,77.11170934757955,,80.1015025364362,80.71631688304953,,,,74.19618730244598,,,77.14884491944109,,77.70435009965858,75.13353892688887,,,,,78.69547509977185,,,,,76.46550950187064,77.96978457698972,,77.9924613814397,,,,
1996,,,,,,79.03701935280266,,77.14884491944109,75.83854241761568,,,,,77.10402665424586,,,,74.87246380523199,80.80451625476837,77.12201770592074,72.50895437844878,,76.19274626250933,,,,,,76.37781319181592,77.75642509053863,,,,,,,,78.52729773885822,79.33536748636766,,77.5591810949392,80.27703963125792,,,,,81.72536233515085,70.25931047978584,,,81.15949765587808,,,,,82.76469182338747,78.33185350640994,,80.98949543302554,,,,,,,,,,,,79.5454158480133,,80.1015025364362,,,78.88569558476766,,,,,,,77.16135644099424,74.68829690527849,,,79.25800138140092,,,,,77.21914629127431,77.45195070728832,80.84510249867664,,80.21226082564417,77.85955734940208,,,81.71671731904965,76.86763943210822,,79.25788607443761,79.03317245715323,,78.37910423076313,77.3582088083719,,,,,79.39848881810403,,,,,77.04845544424455,76.9781843385847,,,,,,
1997,,,,,,77.44619805627369,,77.85802254424631,77.68757196599768,,,,80.44003247579322,77.45537521909493,,,,78.92981300588258,81.32169590286503,78.70008584050882,,,78.97668058710472,,,,,,76.79733806027501,79.21394328174254,,,,,,,,78.19441205642967,78.25212416452447,,78.39068930880673,78.67278055938702,,,,,78.55487235610542,,,,77.9924613814397,,,,,80.1015025364362,78.42917970927633,,78.65879720583264,,,,,,,,,,,,79.56380776934587,,,,80.1015025364362,79.47137078465177,,,,,,,79.78846603268663,,,,79.41646959569084,,77.28944766310752,,,,77.88441613220915,,,80.24210528010263,78.94113780610824,,,,77.33631524432967,,,77.84956511312473,,78.07983115792308,72.43230907552629,,,,,,,,81.68255298472407,,77.95905112954769,76.49037483175015,,,,,,
1998,,,,,,76.35209603866463,,72.13113576508347,77.26143779616658,,,,77.28944766310752,78.32570418660823,,,,75.75810072966718,,78.61762906459502,80.80451625476837,,77.67055335048268,,77.44540329875448,,,,80.33914213289984,78.77781282195903,,,,,,,,78.65913639212505,76.5430909227697,,77.81957954355022,77.79896704608637,,75.46161199544387,,,82.40472829024213,,,79.53051154725527,,,,80.68639494457835,,79.23235245002279,78.85399817041873,,78.72570836278898,,,78.11666123533809,,82.1398819396862,,,82.0098473631801,,,,77.9924613814397,,,,81.61561979575606,81.18176391973756,,79.42076900786049,,,,,76.75704780046081,,,,78.84537868321124,,,,79.53909156177046,79.11728333077116,77.70529475720043,78.17905874722193,,79.11728333077116,78.18041750846096,,,77.9924613814397,80.80451625476837,,,76.34519146539407,,78.51538924473299,77.50035177860718,,,77.28944766310752,,,,,77.57925830223574,,78.44780694462061,77.86130901718127,,,,,,
1999,,,82.27407503212473,,,78.02058193017298,,77.21911232693066,80.86780301705227,,,,78.62517372793866,76.81990139051742,,,,77.09961940335317,,76.96127513987514,78.69547509977185,,78.64860751854972,77.18348036920442,76.76068502984592,,,,78.34781971044569,78.71133957639292,,,,,,,,78.46493446565385,76.29017896157339,,77.84278569730549,75.33817841706416,,,76.30522845744248,,79.25065728326365,84.24944074123076,,78.81346218015375,76.63741446571026,,,79.05036456494958,,73.21196809678095,78.70460131550655,,78.65578241279493,,,,,,,,,,,,,79.25788607443761,,,,73.9365814607402,,,,,,,77.82267381046434,70.71723071880594,,,78.56188089504856,,,,80.08899026150851,,77.11337599438296,76.9153261002574,,,78.33346546179297,,,78.69547509977187,79.2572195576259,,,78.07474501194821,,78.47548890877114,76.21627768704136,,,,,77.89954434632193,,,78.88993862438033,,79.00855867065802,77.00762063097916,,,,,,
2000,,,,,,78.20336549693934,,80.0897716800387,79.02169590353635,,,,76.86763943210822,74.47739278977885,,79.6796943054369,,78.3177334757727,77.21914629127431,77.51900704595229,79.42032642168138,,79.98161457831219,,79.31102646846571,,,,79.08376044810225,78.97614588837168,,,,,76.86763943210822,,,78.48291177197308,75.6534179697954,,77.51337601017576,78.9067694703876,,,,,77.26649297202694,,,77.35538086875312,,,,83.42549955850501,,,76.76822291826852,,78.95273668998634,,,,,,,,79.47934539848066,,,,,,,,,78.03551066523188,,79.09154138967615,,,,,79.37036018907516,,,,76.92506042191367,,,,78.35407162896263,,78.92823513344334,78.00867440342856,,80.51819440180827,78.23751448084947,,79.47263744083025,,78.27366686877257,,78.69547509977185,78.17429117555476,,78.07033076895435,76.93020364869521,,,77.9924613814397,,65.04998143695896,,,66.19228065514481,,76.82704672061757,76.99139380774952,,,,,,
2001,,,,,,76.4330517318998,,76.56680270479485,77.81048994874499,,,,61.64247762590635,77.81288899856713,,,,77.10399858460522,74.66508543953982,77.66231866400265,,,80.80451625476837,76.69590614913962,,,,,77.75492488344926,78.60921079747635,,,,,80.45880195391545,,,78.34646957083561,78.39339700389563,,78.41607248567215,73.54459579519022,,,,79.39848881810403,77.48524540520901,,,78.08443898272155,77.56067454412971,,,81.20750754250028,,76.86763943210823,78.40566905670856,,78.71328732137516,,,,,79.61277553961531,,,,,,,81.07515477459371,,,,,78.01835993766885,,,72.93076260944808,,,77.9924613814397,78.19532189818443,79.11728333077116,,,78.25831856586554,80.66391351110194,,,69.55629676145367,,78.73929672510796,76.7943147096786,,,79.11742978200313,,78.34396824060578,80.80451625476837,74.25353399370543,,,78.78363937787537,,77.96401939580245,75.81311885460997,,77.85185863777326,78.69547509977185,,,,,80.12977068629948,,76.57248374393465,77.28923669277805,,,,,,
2002,,,,,,76.31143805058501,,78.88558524176358,77.76415300613932,,,77.57065315044039,77.07854354760786,76.952474817111,,79.22609631255895,,76.78590138913862,70.47388625892765,77.87423228112841,78.40249991673693,71.66533791645017,79.5122662132762,78.59769479610367,77.71125589410681,,,,77.7029491289893,79.80150080698047,,,,,75.03980376444458,,74.52800574129184,78.79584058015335,78.48513847251361,,77.68369870195697,76.78805116352868,,75.18040650811102,,,77.84821355115814,78.73301405601634,,77.58075653879723,77.77172242586308,76.86763943210822,,83.38427078982217,,79.53909156177046,78.60588254860419,,78.32347796980237,,,,,76.41737961556385,,,81.69150759527199,,,,76.39087333743895,,,,82.74379806666485,75.30892834762753,,,,,80.80451625476837,,77.71755702007745,75.9537215982764,,,79.13775068759462,,,,,,77.57037116902607,76.8953062195357,,77.87497095480335,78.16950445531164,,75.18040650811102,78.91578748570575,78.59002304202204,79.22609631255895,,78.94614093226838,,78.53985372272861,78.34492850461662,,79.67582939233262,,,,,,78.92859086062985,,77.86661547763569,76.96963547998455,,,,,77.85185863777326,
2003,,,,,,76.41401922439124,75.32100925177745,78.97543642599646,77.52027049400922,,,,78.88294542466043,78.81021466039226,,,,77.27321430349505,79.11728333077116,77.82738518521859,77.85185863777326,80.4110100452271,77.23647780873193,77.28944766310752,,,,,77.59214466665853,78.22401735331937,,,,,72.79015986578165,,88.17527151265855,78.12101361877063,78.70219927109412,,78.41530417110073,77.81917663151715,,,,,77.8987262189954,76.44583120110892,76.72959582003011,80.19602077327636,77.06921360110258,,,77.80431371144614,,78.25151549512582,76.89052022804093,,78.5569702321447,,,80.52383658118185,,77.10468705708399,,,77.93317367254802,,,75.7992652078328,,,77.85185863777326,,,76.17164146932525,,,,,76.30522845744248,,78.33040161882865,,,,78.39468313172435,,,,,,76.70400023087466,79.3579862472648,75.46161199544387,77.06839679530367,77.89597694106197,,77.9924613814397,79.39848881810403,78.40297446235063,78.69547509977185,,76.87964284370538,,78.53055741392555,78.28752359820591,,,,,77.25252316064436,,,81.02871680554507,,78.94866189312464,77.08490650914327,,,,,,
2004,,,,79.34503825850673,,76.63176826943837,,77.65428631597422,76.5825040892268,,,,78.05561800513962,78.54140729036664,,75.031742391295,,77.59098658703395,79.39848881810403,78.19504513096359,78.15840690144132,,77.94859137418896,73.63377632778024,78.27366686877257,,,,78.56450025859405,80.09419551990838,,,,,79.89830666688454,,,77.78567334021515,78.20868450127699,,77.87545938223974,77.11255503700414,,,,,79.16370086924105,77.99246138143968,78.10385853512314,75.88342022644319,72.97459740533212,,,74.75764234803626,,85.65220733611737,77.22087466804079,,78.89723779502445,,,74.12588593061277,,70.06438852037084,,78.73301405601634,76.58643394477535,,,80.74143796044882,,75.18040650811102,77.28944766310752,,79.59590800496589,80.96936849297462,,,,,,,77.66469890724065,78.73301405601634,,,77.94225144179369,79.39848881810403,,,75.18040650811102,,77.89908187287926,78.77721807224987,,79.39848881810403,77.02233472375626,,75.972745080813,77.23201821059652,75.3596468135738,,80.80451625476837,78.84691660157236,,78.17198968156305,77.95345844686936,,78.69547509977185,66.74424188812499,,77.85185863777326,,,77.96181829262673,,78.79994265928671,77.2439793144963,,75.88342022644319,,,,
2005,,,,,,76.09377434233782,,76.98476137051169,78.24276106611366,,,,76.3755298292757,78.19033084601594,,,,76.84093428420273,78.55487235610542,78.29100421547884,77.33829095827203,,77.85773120082605,,,77.28944766310752,,,77.73658652813627,79.34528658829689,82.4311309800859,,,76.58643394477535,77.71125589410683,,,78.23195252382935,78.55150575676858,,77.5540944190281,77.24491025444325,,,,80.33553138977982,77.67418138163252,85.54611020848391,77.90518412592536,81.94484741394041,76.10709856099098,77.80499105655112,,79.61085235429505,,75.71468942213932,77.18735079636214,,78.7837167097261,,77.9924613814397,80.95716455938738,,78.09791343918951,,78.856284620152,73.77437907144669,79.47263744083025,,,78.88146857684485,76.58643394477535,,,81.94542694524749,77.77554050061967,,,,,,75.91563126925584,78.41186967363743,78.77983674597172,,,78.16381265306404,,,,79.04667407926807,,77.34285664987755,77.50035177860717,77.96790041073497,,77.67533978015983,,78.13306412510613,79.14617201489426,75.73169807676246,,,77.80063989179101,,78.08134880064857,76.13807130251766,73.0713653531145,,,,74.2664886742792,,,78.59651871818193,,78.46613130003533,77.35998486034924,,79.39848881810403,,,,
